ncbi_id	Size	GC	Not_ACGT	seq_id_version	seq_desc	seq_type	seq_base	Release_Date	Species	Genus	Family	Sequence_Type	Nuc_Completeness	Genotype	Segment	Authors	Publications	Geo_Location	Host	Isolation_Source	Collection_Date	BioSample	GenBank_Title
KX348117	27685	38.1	0	KX348117.1	"Infectious bronchitis virus strain ck/CH/LAH/120721, complete genome"	linear	RNA	2017-01-16T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2012-07		"Infectious bronchitis virus strain ck/CH/LAH/120721, complete genome"
KX364290	27685	38.27	0	KX364290.1	"Infectious bronchitis virus strain ck/CH/LJL/101150, complete genome"	linear	RNA	2017-04-03T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2010		"Infectious bronchitis virus strain ck/CH/LJL/101150, complete genome"
KX364291	27685	38.06	0	KX364291.1	"Infectious bronchitis virus strain ck/CH/LSD/110409, complete genome"	linear	RNA	2017-04-03T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2007		"Infectious bronchitis virus strain ck/CH/LSD/110409, complete genome"
KX364292	27684	38.17	0	KX364292.1	"Infectious bronchitis virus strain ck/CH/LSD/110739, complete genome"	linear	RNA	2017-04-03T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2011		"Infectious bronchitis virus strain ck/CH/LSD/110739, complete genome"
KX364293	27686	38.35	0	KX364293.1	"Infectious bronchitis virus strain ck/CH/LJL/07III, complete genome"	linear	RNA	2017-04-03T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2007		"Infectious bronchitis virus strain ck/CH/LJL/07III, complete genome"
KX364294	27685	38.11	0	KX364294.1	"Infectious bronchitis virus strain ck/CH/LBJ/140528, complete genome"	linear	RNA	2017-04-03T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Xu,Q., Zhang,T., Chen,Y., Wang,Q., Han,Z., Liu,S."		China	Gallus gallus		2014		"Infectious bronchitis virus strain ck/CH/LBJ/140528, complete genome"
KX364295	27688	38.24	0	KX364295.1	"Infectious bronchitis virus strain ck/CH/LBJ/140511, complete genome"	linear	RNA	2017-04-03T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2014-05		"Infectious bronchitis virus strain ck/CH/LBJ/140511, complete genome"
KX364296	27655	38.15	0	KX364296.1	"Infectious bronchitis virus strain ck/CH/LJL/08-9, complete genome"	linear	RNA	2017-04-03T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2008		"Infectious bronchitis virus strain ck/CH/LJL/08-9, complete genome"
KX364297	27686	38.21	0	KX364297.1	"Infectious bronchitis virus strain ck/CH/LJL/131006, complete genome"	linear	RNA	2017-04-03T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2013-10		"Infectious bronchitis virus strain ck/CH/LJL/131006, complete genome"
KX364298	27678	38.38	0	KX364298.1	"Infectious bronchitis virus strain ck/CH/LDL/05II, complete genome"	linear	RNA	2017-04-03T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2005		"Infectious bronchitis virus strain ck/CH/LDL/05II, complete genome"
KX364299	27675	38.23	0	KX364299.1	"Infectious bronchitis virus strain ck/CH/LSD/101223, complete genome"	linear	RNA	2017-04-03T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2010		"Infectious bronchitis virus strain ck/CH/LSD/101223, complete genome"
KX364300	27675	38.19	0	KX364300.1	"Infectious bronchitis virus strain ck/CH/LSD/111218, complete genome"	linear	RNA	2017-04-03T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2011		"Infectious bronchitis virus strain ck/CH/LSD/111218, complete genome"
KX372249	27684	38.1	0	KX372249.1	"Infectious bronchitis virus strain ck/CH/LHLJ/121219, complete genome"	linear	RNA	2017-03-15T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2012		"Infectious bronchitis virus strain ck/CH/LHLJ/121219, complete genome"
KX372250	27685	38.14	0	KX372250.1	"Infectious bronchitis virus strain ck/CH/LSD/130205, complete genome"	linear	RNA	2017-03-15T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2013		"Infectious bronchitis virus strain ck/CH/LSD/130205, complete genome"
KX375805	27674	38.09	0	KX375805.1	"Infectious bronchitis virus strain ck/CH/LJS/07V, complete genome"	linear	RNA	2017-03-18T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2007		"Infectious bronchitis virus strain ck/CH/LJS/07V, complete genome"
KX375806	27684	38.18	0	KX375806.1	"Infectious bronchitis virus strain ck/CH/LHLJ/110673, complete genome"	linear	RNA	2017-03-18T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Xu,Q., Zhang,T., Chen,Y., Wang,Q., Han,Z., Liu,S."		China	Gallus gallus		2011		"Infectious bronchitis virus strain ck/CH/LHLJ/110673, complete genome"
KX375807	27675	38.12	0	KX375807.1	"Infectious bronchitis virus strain ck/CH/LHLJ/110836, complete genome"	linear	RNA	2017-03-18T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Xu,Q., Zhang,T., Chen,Y., Wang,Q., Han,Z., Liu,S."		China	Gallus gallus		2011		"Infectious bronchitis virus strain ck/CH/LHLJ/110836, complete genome"
KX375808	27665	38.08	0	KX375808.1	"Infectious bronchitis virus strain ck/CH/LHLJ/99I, complete genome"	linear	RNA	2017-03-18T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		1999		"Infectious bronchitis virus strain ck/CH/LHLJ/99I, complete genome"
KX389094	27681	38.16	0	KX389094.1	"Infectious bronchitis virus strain ck/CH/LBJ/120481, complete genome"	linear	RNA	2017-03-18T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Xu,Q., Zhang,T., Chen,Y., Wang,Q., Han,Z., Liu,S."		China	Gallus gallus		2012		"Infectious bronchitis virus strain ck/CH/LBJ/120481, complete genome"
KX400753	27676	38.11	0	KX400753.1	"Infectious bronchitis virus strain ck/CH/LHB/110123, complete genome"	linear	RNA	2017-03-18T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2011		"Infectious bronchitis virus strain ck/CH/LHB/110123, complete genome"
KX425847	27709	38.12	0	KX425847.1	"Infectious bronchitis virus strain ck/CH/LJL/140734, complete genome"	linear	RNA	2017-03-18T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2014		"Infectious bronchitis virus strain ck/CH/LJL/140734, complete genome"
KX432213	30868	36.59	0	KX432213.1	"Canine respiratory coronavirus strain BJ232, complete genome"	linear	RNA	2017-03-04T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Wang,Y., Lu,S., Tan,W."		China	Canis lupus familiaris		2014		"Canine respiratory coronavirus strain BJ232, complete genome"
KX434788	27684	38.07	0	KX434788.1	"Infectious bronchitis virus strain ck/CH/LHLJ/130622, complete genome"	linear	RNA	2017-03-18T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2013		"Infectious bronchitis virus strain ck/CH/LHLJ/130622, complete genome"
KX434789	27685	38.11	0	KX434789.1	"Infectious bronchitis virus strain ck/CH/LJL/140530, complete genome"	linear	RNA	2017-03-18T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2014		"Infectious bronchitis virus strain ck/CH/LJL/140530, complete genome"
KX434790	27618	38.03	0	KX434790.1	"Infectious bronchitis virus strain ck/CH/LJS/111210, complete genome"	linear	RNA	2017-03-18T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S."		China	Gallus gallus		2011		"Infectious bronchitis virus strain ck/CH/LJS/111210, complete genome"
KX442564	30498	42.18	0	KX442564.1	"Hypsugo bat coronavirus HKU25 isolate YD131305, complete genome"	linear	RNA	2018-01-23T00:00:00Z	Hypsugo bat coronavirus HKU25		Coronaviridae	GenBank	complete			"Lau,S.K.P., Zhang,L., Luk,H.K.H., Xiong,L., Peng,X., Li,K.S.M., He,X., Zhao,P.S.-H., Fan,R.Y.Y., Wong,A.C.P., Ahmed,S.S., Cai,J.-P., Chan,J.F.W., Sun,Y., Jin,D., Chen,H., Lau,T.C.K., Kok,R.K.H., Li,W., Yuen,K.-Y., Woo,P.C.Y."		China	Hypsugo pulveratus	feces	9/14/2013		"Hypsugo bat coronavirus HKU25 isolate YD131305, complete genome"
KX442565	30497	42.22	0	KX442565.1	"Hypsugo bat coronavirus HKU25 isolate NL140462, complete genome"	linear	RNA	2018-01-23T00:00:00Z	Hypsugo bat coronavirus HKU25		Coronaviridae	GenBank	complete			"Lau,S.K.P., Zhang,L., Luk,H.K.H., Xiong,L., Peng,X., Li,K.S.M., He,X., Zhao,P.S.-H., Fan,R.Y.Y., Wong,A.C.P., Ahmed,S.S., Cai,J.-P., Chan,J.F.W., Sun,Y., Jin,D., Chen,H., Lau,T.C.K., Kok,R.K.H., Li,W., Yuen,K.-Y., Woo,P.C.Y."		China	Hypsugo pulveratus	feces	5/8/2014		"Hypsugo bat coronavirus HKU25 isolate NL140462, complete genome"
KX443143	25404	43.22	0	KX443143.2	"Porcine deltacoronavirus strain CH-01, complete genome"	linear	RNA	2017-02-27T00:00:00Z	Coronavirus HKU15	Deltacoronavirus	Coronaviridae	GenBank	complete			"Cao,B., Hu,H., Liang,Q., Han,L."		China			2016		"Porcine deltacoronavirus strain CH-01, complete genome"
KX499468	28614	37.58	0	KX499468.1	"Transmissible gastroenteritis virus strain TGEV AHHF, complete genome"	linear	RNA	2017-02-28T00:00:00Z	Alphacoronavirus 1	Alphacoronavirus	Coronaviridae	GenBank	complete			"Zhu,Y., Zhang,X., Zhu,X., Shi,H., Chen,J., Shi,D., Dong,H., Wang,X., Ji,Z., Feng,L."		China	Sus scrofa		12/22/2015		"Transmissible gastroenteritis virus strain TGEV AHHF, complete genome"
KX512809	28151	38.86	0	KX512809.1	"Ferret enteric coronavirus strain FECV1, complete genome"	linear	RNA	2017-08-08T00:00:00Z	Ferret coronavirus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Palinski,R., Hause,B., Maes,R., Wise,A."		USA: Michigan	Mustela putorius furo		2015		"Ferret enteric coronavirus strain FECV1, complete genome"
KX512810	27987	38.94	0	KX512810.1	"Ferret systemic coronavirus strain FSCV6, complete genome"	linear	RNA	2017-08-08T00:00:00Z	Ferret coronavirus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Palinski,R., Hause,B., Maes,R., Wise,A."		USA: Michigan	Mustela putorius furo		2015		"Ferret systemic coronavirus strain FSCV6, complete genome"
KX534205	27861	41.92	0	KX534205.1	"Porcine epidemic diarrhea virus isolate JSLS-1/2015, complete genome"	linear	RNA	2016-09-12T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Tao,J., Liu,H."		China	Sus scrofa		1/25/2015		"Porcine epidemic diarrhea virus isolate JSLS-1/2015, complete genome"
KX534206	27930	41.89	0	KX534206.1	"Porcine epidemic diarrhea virus isolate JS-2/2015, complete genome"	linear	RNA	2016-09-12T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Tao,J., Liu,H."		China	Sus scrofa		1/5/2015		"Porcine epidemic diarrhea virus isolate JS-2/2015, complete genome"
KX538964	30713	36.62	0	KX538964.1	"Human coronavirus OC43 isolate MY-U002/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	2/22/2012		"Human coronavirus OC43 isolate MY-U002/12, complete genome"
KX538965	30716	36.65	0	KX538965.1	"Human coronavirus OC43 isolate MY-U208/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	3/28/2012		"Human coronavirus OC43 isolate MY-U208/12, complete genome"
KX538966	30713	36.63	0	KX538966.1	"Human coronavirus OC43 isolate MY-U236/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	4/2/2012		"Human coronavirus OC43 isolate MY-U236/12, complete genome"
KX538967	30716	36.63	1	KX538967.1	"Human coronavirus OC43 isolate MY-U413/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	5/2/2012		"Human coronavirus OC43 isolate MY-U413/12, complete genome"
KX538968	30716	36.63	0	KX538968.1	"Human coronavirus OC43 isolate MY-U464/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	5/9/2012		"Human coronavirus OC43 isolate MY-U464/12, complete genome"
KX538969	30716	36.63	0	KX538969.1	"Human coronavirus OC43 isolate MY-U523/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	5/18/2012		"Human coronavirus OC43 isolate MY-U523/12, complete genome"
KX538970	30713	36.62	0	KX538970.1	"Human coronavirus OC43 isolate MY-U710/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	6/20/2012		"Human coronavirus OC43 isolate MY-U710/12, complete genome"
KX538971	30716	36.64	0	KX538971.1	"Human coronavirus OC43 isolate MY-U732/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	6/25/2012		"Human coronavirus OC43 isolate MY-U732/12, complete genome"
KX538972	30713	36.64	0	KX538972.1	"Human coronavirus OC43 isolate MY-U774/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	7/4/2012		"Human coronavirus OC43 isolate MY-U774/12, complete genome"
KX538973	30716	36.64	0	KX538973.1	"Human coronavirus OC43 isolate MY-U868/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	7/16/2012		"Human coronavirus OC43 isolate MY-U868/12, complete genome"
KX538974	30716	36.63	0	KX538974.1	"Human coronavirus OC43 isolate MY-U945/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	8/1/2012		"Human coronavirus OC43 isolate MY-U945/12, complete genome"
KX538975	30716	36.63	0	KX538975.1	"Human coronavirus OC43 isolate MY-U1024/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	8/24/2012		"Human coronavirus OC43 isolate MY-U1024/12, complete genome"
KX538976	30713	36.65	0	KX538976.1	"Human coronavirus OC43 isolate MY-U1057/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	8/27/2012		"Human coronavirus OC43 isolate MY-U1057/12, complete genome"
KX538977	30716	36.63	0	KX538977.1	"Human coronavirus OC43 isolate MY-U1140/12, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	9/10/2012		"Human coronavirus OC43 isolate MY-U1140/12, complete genome"
KX538978	30713	36.62	0	KX538978.1	"Human coronavirus OC43 isolate MY-U1758/13, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	1/2/2013		"Human coronavirus OC43 isolate MY-U1758/13, complete genome"
KX538979	30713	36.62	0	KX538979.1	"Human coronavirus OC43 isolate MY-U1975/13, complete genome"	linear	RNA	2017-02-18T00:00:00Z	Betacoronavirus 1	Betacoronavirus	Coronaviridae	GenBank	complete			"Oong,X.Y., Ng,K.T., Takebe,Y., Ng,L.J., Chan,K.G., Chook,J.B., Kamarulzaman,A., Tee,K.K."	28050020	Malaysia: Kuala Lumpur	Homo sapiens	oronasopharynx	2/15/2013		"Human coronavirus OC43 isolate MY-U1975/13, complete genome"
KX550281	28067	41.78	0	KX550281.1	"Porcine epidemic diarrhea virus strain ZJ15XS0101 P1, complete genome"	linear	RNA	2017-03-04T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Li,X., Li,G., Liu,Y., Guo,N., Lv,Y., Fang,W., Narayan,P."		"China: Zhejiang, Hangzhou"	Sus scrofa	abdominal cavity	1/16/2015		"Porcine epidemic diarrhea virus strain ZJ15XS0101 P1, complete genome"
KX574227	29642	41.16	0	KX574227.1	"Bat coronavirus isolate PREDICT/PDF-2180, complete genome"	linear	RNA	2017-04-24T00:00:00Z	Bat coronavirus		Coronaviridae	GenBank	complete			"Anthony,S.J., Gilardi,K., Menachery,V.D., Goldstein,T., Ssebide,B., Mbabazi,R., Navarrete-Macias,I., Liang,E., Wells,H., Hicks,A., Petrosov,A., Byarugaba,D.K., Debbink,K., Dinnon,K.H., Scobey,T., Randell,S.H., Yount,B.L., Cranfield,M., Johnson,C.K., Baric,R.S., Lipkin,W.I., Mazet,J.A., Gilardi,K.V., Wells,H.L., Hicks,A.L., Byarugaba,D., Mazet,J.K."	28377531	Uganda	Pipistrellus	feces	2/20/2013		"Bat coronavirus isolate PREDICT/PDF-2180, complete genome"
KX580953	28038	41.88	0	KX580953.1	"Porcine epidemic diarrhea virus strain KB2013-4, complete genome"	linear	RNA	2017-02-12T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Sun,F., Shi,H., Chen,R."		China	Sus scrofa	feces	2013		"Porcine epidemic diarrhea virus strain KB2013-4, complete genome"
KX580958	27980	41.7	2	KX580958.1	"Porcine epidemic diarrhea virus strain PC22A-P140.BI, complete genome"	linear	RNA	2017-01-29T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Lin,C.M., Hou,Y., Marthaler,D.G., Gao,X., Liu,X., Zheng,L., Saif,L.J., Wang,Q., Lin,C.-M., Marthaler,D., Hou,Y.H."	28284624	USA			7/7/2016		"Porcine epidemic diarrhea virus strain PC22A-P140.BI, complete genome"
KX640829	27679	38.22	0	KX640829.1	"Infectious bronchitis virus strain ck/CH/LGX/111119, complete genome"	linear	RNA	2017-03-18T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Chen,Y., Gao,M., Han,Z., Liu,S."		China	Gallus gallus		2011		"Infectious bronchitis virus strain ck/CH/LGX/111119, complete genome"
